file_id,meta,left,node,right,freq,ttr,entropy,section
W_JPN_SMK_B1_1_050,JPN,children . Smoking has a,bad influence on,children . Children are very,12,0.748,0.964,top
W_JPN_PTJ_B1_1_168,JPN,'ve mentioned can have a,bad influence on,other students . For example,12,0.748,0.964,top
W_JPN_SMK_A2_0_142,JPN,", but also has a",bad influence on,others ' health . They,12,0.748,0.964,top
W_JPN_SMK_B1_1_115,JPN,and not to give a,bad influence on,surrounding people .,12,0.748,0.964,top
W_ENS_PTJ_XX1_067,ENS,been able to make a,little bit of,money for the weekends and,12,0.748,0.964,top
W_ENS_PTJ_XX1_034,ENS,per week to make a,little bit of,money and have a little,12,0.748,0.964,top
W_ENS_PTJ_XX1_058,ENS,", they can make a",little bit of,money and still attend classes,12,0.748,0.964,top
W_ENS_PTJ_XX1_042,ENS,looking forward to making a,little bit of,money so that I will,12,0.748,0.964,top
W_ENS_PTJ_XX1_018,ENS,schoolwork while I make a,little bit of,spending money . Even though,12,0.748,0.964,top
W_ENS_PTJ_XX1_050,ENS,would love to make a,little bit of,money so that I could,12,0.748,0.964,top
W_ENS_SMK_XX1_068,ENS,has made at least a,little bit of,progress in encouraging people to,12,0.748,0.964,top
W_ENS_PTJ_XX1_009,ENS,of money and have a,little bit of,"spending money . Also ,",12,0.748,0.964,top
W_ENS_PTJ_XX1_006,ENS,allow you to make a,little bit of,cash and sometimes allow you,12,0.748,0.964,top
W_ENS_PTJ_XX1_034,ENS,of money and have a,little bit of,"fun . Hopefully , after",12,0.748,0.964,top
W_ENS_PTJ_XX1_026,ENS,programs and can make a,little bit of,money as well . Students,12,0.748,0.964,top
W_ENS_PTJ_XX1_015,ENS,very nice to make a,little bit of,extra money for going out,12,0.748,0.964,top
W_JPN_SMK_B1_2_43,JPN,smoke of tobacco has a,bad effect on,the health not only for,9,0.748,0.964,top
W_JPN_SMK_A2_0_120,JPN,smoking . Smoke have a,bad effect on,"people , especially pregnant women",9,0.748,0.964,top
W_JPN_SMK_B1_1_106,JPN,". First , smoking has",bad effect on,our bodies . Once we,9,0.748,0.964,top
W_JPN_SMK_A2_0_084,JPN,that a cigarret has an,bad effect on,the smoker 's body .,9,0.748,0.964,top
W_JPN_SMK_B1_2_12,JPN,think that smoking has a,bad effect on,the sale of restaurants .,9,0.748,0.964,top
W_JPN_SMK_B2_0_03,JPN,"First , smoking has a",bad effect on,the customers both physically and,9,0.748,0.964,top
W_JPN_SMK_B1_2_07,JPN,who even want to avoid,bad effect on,their health . People who,9,0.748,0.964,top
W_JPN_SMK_B1_2_42,JPN,smoking at the restaurant has,bad effect on,"customers . Of course ,",9,0.748,0.964,top
W_JPN_SMK_B1_2_15,JPN,"course , smoke has so",bad effect on,not only those who enjoy,9,0.748,0.964,top
W_ENS_PTJ_XX1_015,ENS,part time job is an,important part of,the college experience . This,8,0.748,0.964,top
W_ENS_PTJ_XX1_036,ENS,time jobs are a very,important part of,the college experience for many,8,0.748,0.964,top
W_ENS_PTJ_XX1_028,ENS,are a varied necessary and,important part of,the college experience . I,8,0.748,0.964,top
W_ENS_PTJ_XX1_046,ENS,set . This is an,important part of,developing as a college student,8,0.748,0.964,top
W_JPN_SMK_B1_1_005,JPN,restaurant . Smell is an,important part of,food . We enjoy foods,8,0.748,0.964,top
W_ENS_PTJ_XX3_24,ENS,evaluate extracurricular activities as an,important part of,a prospective student 's application,8,0.748,0.964,top
W_JPN_PTJ_B1_1_043,JPN,part time job plays the,important part of,"college students ' lives ,",8,0.748,0.964,top
W_ENS_PTJ_XX1_014,ENS,part time job is an,important part of,my weekly schedule because I,8,0.748,0.964,top
W_JPN_SMK_A2_0_146,JPN,Smoking is incriminated as the,major cause of,lung cancer . Heavy smoker,7,0.748,0.964,random
W_ENS_PTJ_XX1_038,ENS,setting yourself up for a,successful career in,the future . For example,1,0.748,0.964,random
W_JPN_PTJ_B1_1_137,JPN,mind that they spent their,precious time on,part time job .,2,0.748,0.964,random
W_ENS_PTJ_XX1_030,ENS,me how to be a,good employee of,a company as well as,1,0.748,0.964,random
W_ENS_PTJ_XX1_089,ENS,part time job can gain,valuable experience in,their chosen ( future ),2,0.748,0.964,random
W_ENS_SMK_XX1_008,ENS,bring this up as a,primary reason for,doing so .,2,0.748,0.964,random
W_ENS_PTJ_XX1_092,ENS,. They are entering a,new phase of,life and going to a,1,0.748,0.964,random
W_ENS_SMK_XX2_30,ENS,if vegetarian lobbies gain the,upper hand in,the burgeoning health - craze,1,0.748,0.964,random
W_JPN_SMK_B1_1_034,JPN,". So , smoking breaks",good taste of,"meel . Secondly , smoking",3,0.748,0.964,random
W_ENS_PTJ_XX1_064,ENS,field . That is a,basic tenet of,American culture that everyone should,1,0.748,0.964,random
W_JPN_SMK_B2_0_03,JPN,". In addition , the",bad smell of,the smoke makes non smoking,2,0.748,0.964,random
W_JPN_PTJ_B1_1_068,JPN,train our minds for leading,meaningful life in,the future .,1,0.748,0.964,random
W_JPN_PTJ_B1_2_04,JPN,carefully . This is an,important thing in,my life . Some people,3,0.748,0.964,random
W_JPN_SMK_B1_1_143,JPN,in a secret room and,other person in,the room start to smoke,1,0.748,0.964,random
W_ENS_PTJ_XX1_015,ENS,different culture and a very,different way of,thinking . If I never,1,0.748,0.964,random
W_ENS_SMK_XX3_23,ENS,", it is also a",massive inconvenience for,non-smoking patrons of the restaurant,1,0.748,0.964,random
W_JPN_SMK_B1_1_143,JPN,in Japan have known the,serious harm of,"smoking , such as cancer",1,0.748,0.964,random
W_ENS_SMK_XX1_037,ENS,smoking to give them a,slight push in,the direction they need to,1,0.748,0.964,random
W_ENS_SMK_XX2_24,ENS,it is overwhelmed by the,rancid taste of,tobacco ? You can not,1,0.748,0.964,random
W_JPN_SMK_A2_0_099,JPN,passive smoking ) has very,bad influence for,"our body , especially young",6,0.748,0.964,random
W_JPN_SMK_A2_0_123,JPN,that smoke is obstacle for,good taste of,hamburger . It is very,3,0.748,0.964,random
W_ENS_PTJ_XX1_072,ENS,that if you have a,large project on,"your hands , you can",1,0.748,0.964,random
W_JPN_SMK_B2_0_02,JPN,very uncomfortable . Once the,smell stick with,"me , I have to",1,0.748,0.964,random
W_JPN_SMK_A2_0_077,JPN,And smoking also spoils a,cheerful mood of,the meal . We do,1,0.748,0.964,random
W_ENS_SMK_XX3_25,ENS,who see smoking as a,natural part of,every day activities rather than,1,0.748,0.964,random
W_ENS_SMK_XX1_096,ENS,", it would have a",major impact on,many businesses which would lead,1,0.748,0.964,random
W_ENS_PTJ_XX2_17,ENS,"Secondly , College is an",important time in,the social and sexual growth,1,0.748,0.964,random
W_JPN_PTJ_B1_2_45,JPN,to achieve your dream and,last chance for,college students to experience working,1,0.748,0.964,random
W_ENS_PTJ_XX1_088,ENS,. College should be a,special time in,our lives when we learn,1,0.748,0.964,random
W_ENS_SMK_XX1_100,ENS,killjoy nearby objects to the,heavenly result of,lighting up a fat Cuban,1,0.748,0.964,random
W_JPN_PTJ_A2_0_025,JPN,students get job and do,good job in,the future .,5,0.748,0.964,random
W_ENS_PTJ_XX1_080,ENS,the capital to pay the,full cost of,a college education and thereby,1,0.748,0.964,random
W_ENS_PTJ_XX3_11,ENS,need to do and have,solid schedule in,place to keep them on,1,0.748,0.964,random
W_ENS_PTJ_XX1_045,ENS,a greater appreciation for the,enormous expense of,college if they choose to,1,0.748,0.964,random
W_ENS_SMK_XX1_084,ENS,", there would be a",noticeable decrease in,diseases as well as a,1,0.748,0.964,random
W_JPN_SMK_B1_1_123,JPN,we must prohabit smoking in,public place for,"example school , office ,",1,0.748,0.964,random
W_ENS_PTJ_XX1_049,ENS,of us have a very,high level of,fitness . This is the,1,0.748,0.964,random
W_ENS_SMK_XX1_081,ENS,a cigarette were after a,nice dinner at,a restaurant and enjoying a,1,0.748,0.964,random
W_JPN_SMK_A2_0_075,JPN,dislike tobacco smoke . Now,restaurant measure for,smoke is not enough .,1,0.748,0.964,random
W_ENS_SMK_XX3_40,ENS,There is an,ongoing debate in,countries all over the world,1,0.748,0.964,random
W_JPN_SMK_A2_0_119,JPN,do harm . Accordingly the,entire restaurant in,Japan does n't have to,4,0.748,0.964,random
W_JPN_PTJ_A2_0_084,JPN,So you can have a,good time than,ever . Because in terms,1,0.748,0.964,random
W_JPN_PTJ_A2_0_108,JPN,know . I think .,Other reason of,the importance of a part,1,0.748,0.964,random
W_ENS_PTJ_XX1_094,ENS,good grades and landing a,good job in,his / her field .,5,0.748,0.964,random
W_JPN_PTJ_B2_0_13,JPN,. This is because the,main thing for,college students is studying .,2,0.748,0.964,random
W_JPN_SMK_B1_2_08,JPN,n't smoke have to endure,bad smell from,smoking area during eating .,1,0.748,0.964,random
W_JPN_PTJ_B1_1_131,JPN,. They must play an,important role in,experience of student 's life,4,0.748,0.964,random
W_ENS_PTJ_XX2_10,ENS,their parents of the very,high expense of,funding their college education .,1,0.748,0.964,random
W_JPN_SMK_B1_1_117,JPN,that the smell is a,big point for,cooking . If smokers do,1,0.748,0.964,random
W_ENS_SMK_XX2_13,ENS,is moving a t a,glacial pace on,this issue then it 's,1,0.748,0.964,random
W_JPN_PTJ_B1_1_026,JPN,that they have used very,big money for,me from when I was,1,0.748,0.964,random
W_JPN_PTJ_B1_2_19,JPN,you do n't know the,real worth of,"money , and now I",1,0.748,0.964,random
W_ENS_PTJ_XX1_038,ENS,tedium of doing the same,old thing in,every class in every semester,1,0.748,0.964,random
W_ENS_SMK_XX1_040,ENS,solution stands to solve the,entire problem of,smoking and not only the,1,0.748,0.964,random
W_JPN_PTJ_A2_0_107,JPN,", so they should have",strong sense of,responsibility . And they understand,1,0.748,0.964,random
W_JPN_SMK_B2_0_13,JPN,"smoking area , making a",closed space for,smoking and so on .,1,0.748,0.964,random
W_ENS_PTJ_XX1_022,ENS,the real world and the,important topic of,financial responsibility ? I tend,1,0.748,0.964,random
W_JPN_SMK_B1_1_088,JPN,. Smoking also has a,big problem in,our health . It causes,1,0.748,0.964,random
W_JPN_PTJ_B1_1_175,JPN,they understand the importance and,hard work of,earning money . I think,1,0.748,0.964,random
W_ENS_SMK_XX1_024,ENS,the bad smell and the,negative impact upon,the taste of the food,1,0.748,0.964,random
W_JPN_PTJ_B1_1_144,JPN,time jobs will be the,great experience for,us in the future .,3,0.748,0.964,random
W_JPN_SMK_A2_0_077,JPN,. I had had a,hot time with,"my friends , when I",1,0.748,0.964,random
W_ENS_SMK_XX1_055,ENS,. Japan could be the,first country in,the world to make a,1,0.748,0.964,random
W_JPN_PTJ_B1_1_098,JPN,in another generation and touch,various way of,thinking and living of the,2,0.748,0.964,random
W_ENS_SMK_XX2_02,ENS,. There is more than,enough support for,such a ban and momentum,2,0.748,0.964,random
W_JPN_PTJ_A2_0_113,JPN,job must be equipped with,normal sense of,money because such people are,1,0.748,0.964,random
W_JPN_SMK_B1_2_12,JPN,of smoking is the most,important factor in,this fact . At the,1,0.748,0.964,random
W_ENS_SMK_XX3_29,ENS,plate . This is an,enjoyable part of,"dining out , which would",1,0.748,0.964,random
W_JPN_PTJ_B1_1_130,JPN,part time job is sometimes,important friend throughout,their life . Getting this,1,0.748,0.964,random
W_JPN_SMK_B1_1_130,JPN,ever people of restaurants divide,smoke area with,"no smoke area , cigarette",1,0.748,0.964,random
W_ENS_SMK_XX1_006,ENS,ruins the experience of a,good meal with,your friends or family at,1,0.748,0.964,random
W_ENS_PTJ_XX3_46,ENS,", it must be the",right course of,action for everyone . Generally,1,0.748,0.964,random
W_ENS_SMK_XX1_092,ENS,smoke . Starbucks is a,good example of,a smoke free coffee shop,1,0.748,0.964,random
W_JPN_SMK_A2_0_044,JPN,many poisonous substances and very,bad smell in,the smoke . People who,1,0.748,0.964,random
W_JPN_PTJ_B1_1_138,JPN,. So college students need,enough money for,life . Of course their,3,0.748,0.964,random
W_JPN_PTJ_B1_2_01,JPN,"life is , they have",great difficulty in,working . In college year,2,0.748,0.964,random
W_JPN_PTJ_A2_0_083,JPN,money and do not use,little money than,the time which I am,1,0.748,0.964,random
W_JPN_PTJ_B1_1_018,JPN,new relationships with many and,various kind of,people . When students start,1,0.748,0.964,random
W_ENS_PTJ_XX3_18,ENS,student to make a more,informed choice in,the future when they enter,1,0.748,0.964,random
W_ENS_SMK_XX1_045,ENS,a big impact on the,actual length of,life . I think it,1,0.748,0.964,random
W_ENS_SMK_XX1_058,ENS,that even if only the,same number of,"families comes as smokers ,",1,0.748,0.964,random
W_JPN_SMK_A2_0_120,JPN,a dish and have a,good time at,restaurants . Thus smoking should,2,0.748,0.964,random
W_JPN_PTJ_A2_0_053,JPN,be given spending money and,earn money for,myself needed for play and,3,0.748,0.964,random
W_ENS_PTJ_XX1_038,ENS,a successful portion for a,large part of,your life . But also,4,0.748,0.964,random
W_ENS_PTJ_XX3_25,ENS,that they were playing an,active role in,shaping their lives and not,3,0.748,0.964,random
W_JPN_PTJ_B2_0_08,JPN,realms will surely do a,positive effect in,your future .,1,0.748,0.964,random
W_JPN_SMK_B1_1_028,JPN,. Smoking tax is very,high rate in,Japan . Smoking people may,1,0.748,0.964,random
W_ENS_PTJ_XX1_086,ENS,part time job in an,unrelated field of,study could discover new interests,1,0.748,0.964,random
W_JPN_PTJ_B1_1_165,JPN,but they eager to make,good use of,the period . In fact,2,0.748,0.964,random
W_ENS_SMK_XX3_11,ENS,Then it is clearly a,private issue in,which the government should not,1,0.748,0.964,random
W_ENS_PTJ_XX1_091,ENS,important not to overlook the,main purpose of,a college education . The,5,0.748,0.964,random
W_ENS_SMK_XX2_20,ENS,I strongly agree with a,complete ban on,smoking in all restaurants throughout,6,0.748,0.964,random
W_ENS_PTJ_XX1_011,ENS,graduate student should get a,fulltime job in,begin their careers in earnest,1,0.748,0.964,random
W_ENS_PTJ_XX2_29,ENS,"employable , give them a",slight edge in,their job hunting activities and,1,0.748,0.964,random
W_JPN_SMK_A2_0_118,JPN,anywhere because tobacco contain a,large number of,poison only . Basically those,8,0.748,0.964,random
W_JPN_SMK_B1_1_117,JPN,"eating , they will understand",true taste of,"the cooking . Finally ,",1,0.748,0.964,random
W_JPN_SMK_B1_1_147,JPN,Because smoking does n't bring,useful thing for,me . Moreover it brings,1,0.748,0.964,random
W_JPN_SMK_B2_0_01,JPN,smoking so she wants something,changeable stuff without,poisonous . I do n't,1,0.748,0.964,random
W_ENS_PTJ_XX1_036,ENS,I think this is a,great lesson in,the way the real world,1,0.748,0.964,random
W_ENS_PTJ_XX2_08,ENS,"they have , without any",REAL knowledge of,the costs . Nor do,1,0.748,0.964,random
W_JPN_SMK_B1_1_128,JPN,no merit . Smoking has,bad influence upon,not only smokers but also,5,0.748,0.964,random
W_JPN_SMK_B2_0_09,JPN,"However , there is a",serious problem in,"smoking . For , smoke",1,0.748,0.964,random
W_ENS_PTJ_XX1_069,ENS,college experience to suit their,own level of,comfort .,1,0.748,0.964,random
W_JPN_SMK_B2_0_02,JPN,"all , smoking is nothing",but poison for,smokers and people who are,1,0.748,0.964,random
W_JPN_SMK_B1_1_034,JPN,Smell and flaver of meel,relate taste of,"meel . So , smoking",1,0.748,0.964,random
W_ENS_PTJ_XX1_083,ENS,", they may be a",poor candidate for,employment . A well rounded,1,0.748,0.964,random
W_JPN_PTJ_B1_1_048,JPN,extent ! This is most,important study for,the university students . Through,1,0.748,0.964,random
W_ENS_PTJ_XX3_14,ENS,For a,great variety of,"reasons , it is very",1,0.748,0.964,random
W_JPN_SMK_B1_1_162,JPN,. And it is a,great damage for,nonsmoking people to breathe smoke,1,0.748,0.964,random
W_ENS_PTJ_XX2_03,ENS,only going to detract from,overall performance in,my opinion . I am,1,0.748,0.964,random
W_JPN_PTJ_B1_1_071,JPN,", but it is also",good experience for,me and I think that,7,0.748,0.964,random
W_JPN_PTJ_B1_2_21,JPN,work part time for the,first time in,my life . And I,4,0.748,0.964,random
W_JPN_PTJ_B1_1_104,JPN,", and parhaps have a",different view toward,society . they can also,1,0.748,0.964,random
W_ENS_SMK_XX2_40,ENS,Apart from the,extraordinary number of,health risks to smokers and,1,0.748,0.964,random
W_JPN_PTJ_B1_1_171,JPN,. When I was the,first grade at,"university , I did n't",1,0.748,0.964,random
W_JPN_PTJ_B1_1_173,JPN,not spend to have a,good time of,our college life because we,1,0.748,0.964,random
W_ENS_PTJ_XX3_11,ENS,who could do with a,good dose of,attitude correctional therapy . For,1,0.748,0.964,random
W_ENS_PTJ_XX3_45,ENS,would do college students a,tremendous amount of,"good if they did ,",2,0.748,0.964,random
W_JPN_SMK_A2_0_002,JPN,smoke and smoke is not,good health of,non smoke people especially for,4,0.748,0.964,random
W_ENS_PTJ_XX3_34,ENS,101 requirements and are in,dire need of,a reality check . If,1,0.748,0.964,random
W_JPN_PTJ_A2_0_024,JPN,the one such as a,big news of,other college or a lot,1,0.748,0.964,random
W_ENS_PTJ_XX1_049,ENS,a good job at a,fun place on,"campus , we can learn",1,0.748,0.964,random
W_ENS_SMK_XX1_061,ENS,different lifestyles . A good,first step in,this situation might be to,1,0.748,0.964,random
W_ENS_SMK_XX3_44,ENS,Japan were to conduct a,comprehensive analysis of,"the economy , they would",1,0.748,0.964,random
W_ENS_PTJ_XX1_100,ENS,"learning , one embraces an",obscene perversion of,all that is holy and,1,0.748,0.964,random
W_ENS_PTJ_XX1_051,ENS,left behind in the continually,competitive world of,business . Being in college,1,0.748,0.964,random
W_JPN_PTJ_B1_2_26,JPN,to a trip with my,earned money during,this summer vacation . I,1,0.748,0.964,random
W_JPN_PTJ_B2_0_04,JPN,. So it 's a,good chance for,college students to know themselves,2,0.748,0.964,random
W_JPN_SMK_A2_0_087,JPN,restaurants' staff should set up,big wall between,smokers and no smokers .,1,0.748,0.964,random
W_JPN_PTJ_B1_1_171,JPN,you really need only an,academic skill in,the future ? You 'll,1,0.748,0.964,random
W_ENS_PTJ_XX1_002,ENS,and then they regurgitate an,awful lot of,these boring old wives tales,3,0.748,0.964,random
W_JPN_SMK_A2_0_139,JPN,"First , restaurant is a",relax space for,many people including me and,1,0.748,0.964,random
W_JPN_SMK_B1_1_070,JPN,space which is separated perfectly,other space for,non smoker . Thanks to,1,0.748,0.964,random
W_ENS_PTJ_XX3_39,ENS,sort of education about the,real power of,money rather than just earning,1,0.748,0.964,random
W_JPN_SMK_B1_1_036,JPN,separate from smoking and non,smoking area in,Japan . I agree on,3,0.748,0.964,random
W_ENS_PTJ_XX1_009,ENS,part time job . A,large number of,"college students , myself included",8,0.748,0.964,random
W_JPN_PTJ_B1_2_31,JPN,great efforts to be a,good colleague of,them . From these opinions,1,0.748,0.964,random
W_JPN_PTJ_A2_0_111,JPN,the practice to be a,respectable member of,society . They will understand,1,0.748,0.964,random
W_JPN_PTJ_B1_2_25,JPN,studying more and spent more,meaningful time in,college . College students should,1,0.748,0.964,random
W_ENS_PTJ_XX3_33,ENS,a handle on what the,real world of,"working is all about ,",1,0.748,0.964,random
W_ENS_PTJ_XX1_007,ENS,must accomplish more in the,same amount of,time as they would have,1,0.748,0.964,random
W_ENS_SMK_XX1_045,ENS,"do not , and the",last field of,years of their life will,1,0.748,0.964,random
W_JPN_SMK_B1_1_038,JPN,"from nonsmoking seats , and",prevent smoke of,tobacco from leaking out of,1,0.748,0.964,random
W_JPN_PTJ_B1_1_134,JPN,enjoying club activities . The,important object at,university is to study a,1,0.748,0.964,random
W_JPN_SMK_B1_2_27,JPN,", it has been a",great advantage for,restaurants to have a smoking,1,0.748,0.964,random
W_ENS_SMK_XX1_080,ENS,hour . This is a,reasonable amount of,time for a smoker to,1,0.748,0.964,random
W_JPN_PTJ_A2_0_148,JPN,some money but also very,precious experience for,our future . I have,2,0.748,0.964,random
W_JPN_SMK_A2_0_040,JPN,", smoking area separates non",smoking area in,many restaurants . But some,3,0.748,0.964,random
W_ENS_SMK_XX2_17,ENS,", the government makes a",large amount of,money from putting taxes on,2,0.748,0.964,random
W_ENS_PTJ_XX1_073,ENS,part time job is a,good way for,a student to learn many,2,0.748,0.964,random
W_JPN_PTJ_A2_0_148,JPN,job . And I got,good relationship with,coworkers in the shop .,3,0.748,0.964,random
W_ENS_SMK_XX1_006,ENS,in public places given the,enormous amount of,research which has conclusively proven,1,0.748,0.964,random
W_JPN_SMK_B1_1_028,JPN,be completely banned at the,entire restaurant in,Japan .,4,0.748,0.964,random
W_ENS_PTJ_XX1_089,ENS,have little concept of the,real value of,money . They are given,5,0.748,0.964,random
W_ENS_PTJ_XX2_39,ENS,students try to keep the,big picture in,mind and think outside the,1,0.748,0.964,random
W_JPN_PTJ_B1_1_062,JPN,part time job teach us,correct way of,talking . So I think,1,0.748,0.964,random
W_JPN_PTJ_B1_2_41,JPN,to study . Surely the,main thing for,the college students is studying,2,0.748,0.964,random
W_JPN_PTJ_B1_2_38,JPN,money . It is very,heavy burden for,their parents . They should,1,0.748,0.964,random
W_JPN_PTJ_A2_0_069,JPN,. So I have more,free time than,other students who are busy,5,0.748,0.964,random
W_JPN_SMK_B1_1_065,JPN,it . This is very,bad thing for,children to grow . You,2,0.748,0.964,random
W_ENS_PTJ_XX3_38,ENS,who fail to understand the,true power of,numbers in the dollar sense,1,0.748,0.964,random
W_ENS_PTJ_XX1_073,ENS,part time job is a,great way for,students to learn things that,5,0.748,0.964,random
W_ENS_PTJ_XX2_18,ENS,the primary goal during this,critical period of,"their education . Therefore ,",1,0.748,0.964,random
W_ENS_SMK_XX1_028,ENS,at restaurants is becoming a,common practice in,many states in the United,1,0.748,0.964,random
W_ENS_PTJ_XX1_040,ENS,of a dollar . The,other side of,students who are already mature,3,0.748,0.964,random
W_ENS_PTJ_XX2_09,ENS,College is a,transitional time from,dependence to independence for most,1,0.748,0.964,random
W_ENS_PTJ_XX2_23,ENS,learners will not get the,optimal amount of,sleep . They may feel,1,0.748,0.964,random
W_ENS_SMK_XX1_068,ENS,that this is a pretty,good goal for,the next few years .,1,0.748,0.964,random
W_JPN_SMK_B1_1_086,JPN,top of cigarette suffer more,serious harm than,those who smoke actually .,1,0.748,0.964,random
W_ENS_SMK_XX1_006,ENS,"restaurants ban it , the",overall health of,the country will improve .,1,0.748,0.964,random
W_ENS_PTJ_XX2_37,ENS,earned respect for taking a,proactive role in,their lives rather than taking,1,0.748,0.964,random
W_ENS_SMK_XX1_091,ENS,in all restaurants is a,good policy in,"theory , but in reality",1,0.748,0.964,random
W_ENS_PTJ_XX2_17,ENS,"focus , and hamstring the",overall efficacy of,his college experience . Secondly,1,0.748,0.964,random
W_ENS_PTJ_XX3_19,ENS,time job is in the,same field in,"which they are studying ,",1,0.748,0.964,random
W_ENS_PTJ_XX1_095,ENS,is doing it on a,temporary basis with,no guarantee on his pursuit,1,0.748,0.964,random
W_ENS_PTJ_XX1_024,ENS,the benefits of knowing a,wide variety of,people . Having a part,2,0.748,0.964,random
W_JPN_SMK_A2_0_043,JPN,This reason is the most,important reason in,my mind . I want,1,0.748,0.964,random
W_ENS_PTJ_XX1_074,ENS,", my college does a",great job of,doing this and we are,1,0.748,0.964,random
W_ENS_SMK_XX1_039,ENS,and I think that the,main difference between,these and tobacco comes down,1,0.748,0.964,random
W_ENS_PTJ_XX2_37,ENS,", it would provide some",financial relief for,them and also forge stronger,1,0.748,0.964,random
W_JPN_PTJ_B1_2_10,JPN,is a good training of,real work for,college students . College students,1,0.748,0.964,random
W_ENS_SMK_XX3_26,ENS,areas does not provide a,true shelter from,"the smoke for non-smokers ,",1,0.748,0.964,random
W_JPN_PTJ_A2_0_133,JPN,people . We will have,new idea from,work . More ideas we,1,0.748,0.964,random
W_ENS_PTJ_XX1_096,ENS,material goods and an exciting,social life with,the money that they have,1,0.748,0.964,random
W_ENS_PTJ_XX3_45,ENS,and they also get a,new range of,practical skill sets that they,1,0.748,0.964,random
W_JPN_SMK_A2_0_076,JPN,"But , smoker can damage",other differ from,smoker can smoke freely .,1,0.748,0.964,random
W_JPN_SMK_B1_1_111,JPN,", cigarette is one of",important source of,"tax . Of course ,",1,0.748,0.964,random
W_JPN_SMK_B1_1_123,JPN,n't completely separte cigarettes smoke,smoking area between,other areas . I think,1,0.748,0.964,random
W_JPN_PTJ_A2_0_105,JPN,future . There are a,large number of,college students who can not,8,0.748,0.964,random
W_JPN_SMK_B1_1_051,JPN,of cigarettes is not a,good thing of,a feeling . It is,1,0.748,0.964,random
W_JPN_PTJ_B1_1_011,JPN,to go Sannnomiya to eat,delisious lunch with,my friends in the near,1,0.748,0.964,random
W_JPN_SMK_A2_0_151,JPN,if only I have the,bad smell of,"smoking , I am tired",2,0.748,0.964,random
W_ENS_PTJ_XX1_090,ENS,part time job . The,primary goal of,any student should be to,1,0.748,0.964,random
