file_id,meta,left,node,right,freq,ttr,entropy,section
W_JPN_PTJ_B2_0_14,JPN,strong as adult than before,". So ,",part time job is important,254,0.066,0.642,top
W_JPN_PTJ_A2_0_050,JPN,be able to work suddenly,". So ,",they have a part time,254,0.066,0.642,top
W_JPN_SMK_B1_2_34,JPN,many people eat in restaurants,". So ,",smoking gives them trouble .,254,0.066,0.642,top
W_JPN_PTJ_A2_0_021,JPN,is faced with this thing,". So ,",I think that we need,254,0.066,0.642,top
W_JPN_SMK_A2_0_087,JPN,harm to the smokers themselves,". So ,",many people may think that,254,0.066,0.642,top
W_JPN_SMK_B1_1_146,JPN,another Person 's health directly,". So ,","when you smoke , just",254,0.066,0.642,top
W_JPN_PTJ_B1_1_148,JPN,But it usually runs short,". So ,",it is important for them,254,0.066,0.642,top
W_ENS_PTJ_XX1_048,ENS,bonds of my religious upbringing,". So ,",now that I have a,254,0.066,0.642,top
W_JPN_SMK_B1_1_092,JPN,to people near the smoker,". So ,",I do n't like cigarettes,254,0.066,0.642,top
W_JPN_SMK_A2_0_083,JPN,wall between the two spaces,". So ,",the people in the restaurant,254,0.066,0.642,top
W_JPN_PTJ_B1_1_086,JPN,students lodge at nearby college,". So ,",they have to get money,254,0.066,0.642,top
W_JPN_PTJ_B1_1_135,JPN,be dependent on my parents,". So ,",doing part time job is,254,0.066,0.642,top
W_ENS_PTJ_XX1_035,ENS,time job after I graduate,". So ,",other students would be benefited,254,0.066,0.642,top
W_JPN_PTJ_A2_0_096,JPN,uniform like high school students,". So ,",they have to put on,254,0.066,0.642,top
W_JPN_PTJ_A2_0_050,JPN,think this must be neglected,". So ,",I want to say it,254,0.066,0.642,top
W_JPN_SMK_B1_2_40,JPN,"your health , you know",". So ,","if you smoke , it",254,0.066,0.642,top
W_JPN_SMK_A2_0_075,JPN,that smoking can be harm,". So ,",smoking should be completely banned,254,0.066,0.642,top
W_JPN_PTJ_A2_0_055,JPN,the job after their graduation,". So ,",I think that to have,254,0.066,0.642,top
W_JPN_SMK_A2_0_045,JPN,worst point in smoking problems,". So ,",I do n't want you,254,0.066,0.642,top
W_JPN_SMK_A2_0_058,JPN,which seats we sit down,". So ,",it is nice to be,254,0.066,0.642,top
W_JPN_SMK_B1_1_144,JPN,as a very attractive policy,". So ,",all the restaurants in the,254,0.066,0.642,top
W_JPN_SMK_A2_0_021,JPN,live shorter than other people,". So ,",smoking influence many people who,254,0.066,0.642,top
W_JPN_PTJ_A2_0_031,JPN,own abilities than they think,". So ,",college students do n't have,254,0.066,0.642,top
W_JPN_PTJ_A2_0_131,JPN,own lives in the future,". So ,",we have to become real,254,0.066,0.642,top
W_JPN_SMK_B2_0_09,JPN,have no trouble of smoking,". So ,",stores like restaurants should be,254,0.066,0.642,top
W_JPN_SMK_B1_1_157,JPN,is very slow and weakened,". So ,",I take him into the,254,0.066,0.642,top
W_JPN_SMK_B2_0_12,JPN,to not smoke while eating,". So ,",I think that it is,254,0.066,0.642,top
W_JPN_SMK_B1_1_045,JPN,cause of death by disease,". So ,",I think it 's better,254,0.066,0.642,top
W_ENS_PTJ_XX1_042,ENS,n't want to get bored,". So ,",I am looking for a,254,0.066,0.642,top
W_JPN_SMK_A2_0_124,JPN,worse than useless for people,". So ,",I think that smoking should,254,0.066,0.642,top
W_JPN_PTJ_B1_1_110,JPN,it means study in English,". So ,",the work of students are,254,0.066,0.642,top
W_JPN_SMK_A2_0_124,JPN,one of causes of fire,". So ,",smoker should be care of,254,0.066,0.642,top
W_JPN_SMK_B1_2_23,JPN,at all the university building,". So ,",the same thing can do,254,0.066,0.642,top
W_JPN_SMK_B1_2_13,JPN,old people and so on,". So ,","if they breathe smoke ,",254,0.066,0.642,top
W_ENS_PTJ_XX1_060,ENS,as their level of happiness,". So ,","buck up , find a",254,0.066,0.642,top
W_JPN_SMK_A2_0_007,JPN,are small children and babies,". So ,",I want to completely separate,254,0.066,0.642,top
W_JPN_PTJ_B2_0_14,JPN,given money by parents before,". So ,",making money is also giving,254,0.066,0.642,top
W_JPN_PTJ_B1_2_04,JPN,people to have a trouble,". So ,",we should experience many things,254,0.066,0.642,top
W_JPN_SMK_B1_1_144,JPN,to eat with little children,". So ,",all people at the restaurant,254,0.066,0.642,top
W_JPN_PTJ_B1_2_13,JPN,"seriously about their future """,". So ,",I think that trying to,254,0.066,0.642,top
W_JPN_SMK_A2_0_056,JPN,", clothes , and bodies",". So ,",I think that smoking should,254,0.066,0.642,top
W_ENS_PTJ_XX1_004,ENS,I am glad I did,". So ,",I think that it is,254,0.066,0.642,top
W_JPN_PTJ_B1_1_130,JPN,to adapt themselves to society,". So ,",having part time job is,254,0.066,0.642,top
W_JPN_SMK_A2_0_153,JPN,meals more without the cigarette,". So ,",I agree with the statement,254,0.066,0.642,top
W_JPN_SMK_A2_0_031,JPN,smoke attached my favorite clothes,". So ,",I never want to go,254,0.066,0.642,top
W_JPN_PTJ_A2_0_050,JPN,money when they do something,". So ,",they need to earn money,254,0.066,0.642,top
W_JPN_SMK_B1_1_157,JPN,more harmful materials than smoking,". So ,",it is very unfair .,254,0.066,0.642,top
W_JPN_PTJ_A2_0_028,JPN,a matter from different perspective,". So ,",it may help you think,254,0.066,0.642,top
W_JPN_SMK_B1_1_047,JPN,area and non smoking area,". So ,",smoking people can smoke without,254,0.066,0.642,top
W_JPN_PTJ_B1_1_134,JPN,you will need more money,". So ,",it is important for us,254,0.066,0.642,top
W_JPN_SMK_B1_1_069,JPN,smell . Cigarettes smell unique,". So ,",there are people who are,254,0.066,0.642,top
W_JPN_PTJ_A2_0_146,JPN,by having part time jobs,". So ,",I think it is important,254,0.066,0.642,top
W_JPN_SMK_A2_0_072,JPN,smokers ) can live comfortably,". So ,",smoking should be allowed at,254,0.066,0.642,top
W_JPN_PTJ_B1_1_004,JPN,to independent from their parents,". So ,",they have to work in,254,0.066,0.642,top
W_ENS_SMK_XX1_011,ENS,it was good for you,". So ,",people from past generations can,254,0.066,0.642,top
W_JPN_PTJ_A2_0_031,JPN,is often late for school,". So ,",he failed an examination and,254,0.066,0.642,top
W_ENS_SMK_XX3_43,ENS,good thing in my book,". So ,",I have difficulty in understanding,254,0.066,0.642,top
W_JPN_PTJ_B1_1_113,JPN,pleasure of contributing toward society,". So ,",what is the most important,254,0.066,0.642,top
W_JPN_PTJ_A2_0_133,JPN,are about 18 years old,". So ,",we are enough old to,254,0.066,0.642,top
W_JPN_SMK_B1_1_031,JPN,that which goes into smoker,". So ,",No matter how careful people,254,0.066,0.642,top
W_JPN_SMK_B1_1_062,JPN,does harm smoker 's health,". So ,",smokers become to dislike exercising,254,0.066,0.642,top
W_JPN_PTJ_B1_1_046,JPN,bother my parents any more,". So ,",I agree with having a,254,0.066,0.642,top
W_JPN_SMK_A2_0_066,JPN,because they can relax there,". So ,",if only not to smoke,254,0.066,0.642,top
W_JPN_PTJ_B1_1_167,JPN,do these things after graduation,". So ,",to make your college life,254,0.066,0.642,top
W_JPN_SMK_B1_1_070,JPN,get along with non smoker,". So ,",smoking should not be completely,254,0.066,0.642,top
W_JPN_SMK_A2_0_124,JPN,", lung cancer and more",". So ,",smoking is harmful for people,254,0.066,0.642,top
W_JPN_SMK_B1_2_29,JPN,may lead them to death,". So ,",we must make systems which,254,0.066,0.642,top
W_JPN_SMK_B1_1_146,JPN,who hate smoke in Japan,". So ,",smokers are feeling kind of,254,0.066,0.642,top
W_JPN_SMK_B1_1_006,JPN,is not fair for smokers,". So ,",I think that at least,254,0.066,0.642,top
W_JPN_SMK_B1_1_028,JPN,people will not stop smoking,". So ,",we must divide people from,254,0.066,0.642,top
W_JPN_PTJ_A2_0_087,JPN,having a part time job,". So ,",I agree with this statement,254,0.066,0.642,top
W_JPN_SMK_B1_2_34,JPN,the restaurants to enjoy eating,". So ,",they are disappointed if cigarette,254,0.066,0.642,top
W_JPN_SMK_B1_1_134,JPN,we probably feel bad smells,". So ,",smoking should be banned at,254,0.066,0.642,top
W_JPN_SMK_A2_0_111,JPN,worldwide tobacco boom has ended,". So ,",the day will soon come,254,0.066,0.642,top
W_JPN_PTJ_B1_1_084,JPN,to earn money by themselves,". So ,",I think they should not,254,0.066,0.642,top
W_ENS_SMK_XX2_42,ENS,early hours of the morning,". So ,",while I understand that governments,254,0.066,0.642,top
W_JPN_PTJ_A2_0_086,JPN,can not get in school,". So ,",it is important for us,254,0.066,0.642,top
W_JPN_PTJ_B1_1_047,JPN,their parents or other people,". So ,",they must have not had,254,0.066,0.642,top
W_JPN_PTJ_A2_0_027,JPN,they do in the collage,". So ,",I think part time job,254,0.066,0.642,top
W_JPN_PTJ_A2_0_097,JPN,tells us many important things,". So ,",I think it is important,254,0.066,0.642,top
W_JPN_PTJ_A2_0_022,JPN,get along with many people,". So ,",I will think to tap,254,0.066,0.642,top
W_JPN_PTJ_B1_1_040,JPN,I gradually buy many things,". So ,",I need much money but,254,0.066,0.642,top
W_JPN_PTJ_B1_1_146,JPN,No one can live alone,". So ,","needless to say , communication",254,0.066,0.642,top
W_JPN_PTJ_B1_2_34,JPN,experience by part time job,". So ,",I think it is important,254,0.066,0.642,top
W_JPN_PTJ_B1_1_062,JPN,To earn money is difficult,". So ,",it makes our spirit strong,254,0.066,0.642,top
W_JPN_PTJ_B2_0_08,JPN,", you should do it",". So ,",if are willing to be,254,0.066,0.642,top
W_JPN_PTJ_B1_1_165,JPN,is a part time job,". So ,",we can conclude that a,254,0.066,0.642,top
W_JPN_PTJ_A2_0_145,JPN,a working member of society,". So ,",when we think about our,254,0.066,0.642,top
W_JPN_SMK_B2_0_14,JPN,is good taste for us,". So ,",we ca n't patient smoke,254,0.066,0.642,top
W_ENS_PTJ_XX1_003,ENS,a lot better within myself,". So ,",I really do think that,254,0.066,0.642,top
W_JPN_SMK_A2_0_041,JPN,I 'm one of them,". So ,",I always want waiters to,254,0.066,0.642,top
W_JPN_PTJ_B2_0_17,JPN,to do in their future,". So ,","to use time effectively ,",254,0.066,0.642,top
W_JPN_PTJ_A2_0_087,JPN,be dependent on our parents,". So ,",we should not bring lunch,254,0.066,0.642,top
W_JPN_SMK_B1_1_110,JPN,", we do n't smoke",". So ,",we sat down non smoking,254,0.066,0.642,top
W_JPN_SMK_A2_0_083,JPN,n't smoke may feel bad,". So ,",I think that the people,254,0.066,0.642,top
W_JPN_SMK_A2_0_031,JPN,smoke is likely to decrease,". So ,","if restaurants ban smoking ,",254,0.066,0.642,top
W_JPN_PTJ_B1_1_104,JPN,unless their parents feed them,". So ,","for some students , there",254,0.066,0.642,top
W_JPN_PTJ_A2_0_014,JPN,understand the importance of money,". So ,",we should they have part,254,0.066,0.642,top
W_JPN_PTJ_B1_1_176,JPN,we would have trouble surely,". So ,",it is important for college,254,0.066,0.642,top
W_JPN_SMK_A2_0_069,JPN,The picture really shocked me,". So ,",I do n't smoke now,254,0.066,0.642,top
W_JPN_SMK_A2_0_120,JPN,separated by wall and door,". So ,",the smell of cigarette do,254,0.066,0.642,top
W_ENS_SMK_XX3_29,ENS,hand smoke can cause cancer,". So ,",being in the vicinity of,254,0.066,0.642,top
W_JPN_SMK_B1_2_11,JPN,to pay attention to smoking,". So ,",smoking in a restaurant is,254,0.066,0.642,top
W_JPN_SMK_B1_1_046,JPN,for what children grow up,". So ,","in front of children ,",254,0.066,0.642,top
W_JPN_SMK_A2_0_034,JPN,in all seat no smoking,". So ,","in restaurant , I think",254,0.066,0.642,top
W_JPN_PTJ_A2_0_109,JPN,of a store or company,". So ,","we have to greet ,",254,0.066,0.642,top
W_JPN_PTJ_A2_0_037,JPN,", and make on living",". So ,",it is learning that we,254,0.066,0.642,top
W_JPN_PTJ_B1_1_034,JPN,", this case will happen",". So ,",less communication ability might be,254,0.066,0.642,top
W_JPN_SMK_A2_0_117,JPN,I feel angry and unpleasant,". So ,",I agree with the idea,254,0.066,0.642,top
W_JPN_SMK_A2_0_121,JPN,", there is no problem",". So ,",I think that smoking should,254,0.066,0.642,top
W_JPN_PTJ_B1_2_47,JPN,n't have time to study,". So ,","in my opinion , we",254,0.066,0.642,top
W_JPN_SMK_B1_1_046,JPN,many people in the restaurants,". So ,","at common place , smoking",254,0.066,0.642,top
W_JPN_PTJ_A2_0_027,JPN,they do in the collage,". So ,",I think part time job,254,0.066,0.642,top
W_JPN_PTJ_A2_0_028,JPN,you to protect pointless conflict,". So ,",various experiences will let us,254,0.066,0.642,top
W_JPN_PTJ_B1_1_093,JPN,is wasteful to do nothing,". So ,",we should use our free,254,0.066,0.642,top
W_JPN_PTJ_B1_1_100,JPN,so much money for me,". So ,",I should have a part,254,0.066,0.642,top
W_JPN_SMK_A2_0_121,JPN,to be by the smoker,". So ,",smoke of tobacco causes heavy,254,0.066,0.642,top
W_JPN_PTJ_B1_1_067,JPN,must live a business life,". So ,",you should experience business life,254,0.066,0.642,top
W_JPN_PTJ_A2_0_041,JPN,to me by having it,". So ,","in the future , we",254,0.066,0.642,top
W_JPN_PTJ_B1_1_099,JPN,and use their allowance freely,". So ,",they must know how hard,254,0.066,0.642,top
W_JPN_PTJ_B1_2_11,JPN,money that their parents send,". So ,",they want to release their,254,0.066,0.642,top
W_JPN_PTJ_B1_1_048,JPN,Of course Ithink so too,". So ,","instead of me , my",254,0.066,0.642,top
W_ENS_SMK_XX3_40,ENS,cab ranks and train stations,". So ,",why not in restaurants ?,254,0.066,0.642,top
W_JPN_PTJ_B1_2_34,JPN,"Then , I live oneself",". So ,","I buy many things ,",254,0.066,0.642,top
W_JPN_SMK_B1_1_011,JPN,", they think other people",". So ,","to enjoy lunch , smoking",254,0.066,0.642,top
W_JPN_PTJ_B1_1_069,JPN,hard for family every day,". So ,",I have saved of my,254,0.066,0.642,top
W_JPN_SMK_B1_1_046,JPN,want to smoke after eating,". So ,",I think that restaurant managers,254,0.066,0.642,top
W_ENS_SMK_XX2_06,ENS,and the list goes on,". So ,",why do people still feel,254,0.066,0.642,top
W_JPN_PTJ_A2_0_021,JPN,a baby of working people,". So ,",they have to learn the,254,0.066,0.642,top
W_JPN_SMK_B1_1_171,JPN,larger than that of smokers,". So ,",more and more nonsmokers must,254,0.066,0.642,top
W_JPN_SMK_B2_0_14,JPN,our body I said again,". So ,",all people should stop smoking,254,0.066,0.642,top
W_JPN_PTJ_A2_0_130,JPN,he or she experiences society,". So ,",he or she will have,254,0.066,0.642,top
W_JPN_PTJ_A2_0_087,JPN,karaoke room with low price,". So ,",you may think we need,254,0.066,0.642,top
W_JPN_SMK_B1_1_134,JPN,are higher than smokers ',". So ,",smoking should be banned at,254,0.066,0.642,top
W_JPN_PTJ_B1_1_108,JPN,be independent from their parents,". So ,",they must know the difficulty,254,0.066,0.642,top
W_JPN_SMK_B1_1_150,JPN,sitting on a smoking seat,". So ,",the beat solution is to,254,0.066,0.642,top
W_JPN_SMK_B1_1_066,JPN,know smoking cause lung cancer,". So ,",smokers do while knowing it,254,0.066,0.642,top
W_JPN_PTJ_A2_0_104,JPN,", money and so on",". So ,",we had better part in,254,0.066,0.642,top
W_JPN_SMK_B1_2_44,JPN,smoking seats more or less,". So ,",especially families with children are,254,0.066,0.642,top
W_JPN_PTJ_B2_0_15,JPN,go to university to study,". So ,",studying at university is most,254,0.066,0.642,top
W_JPN_SMK_A2_0_104,JPN,indoors such as in restaurants,". So ,",it makes people do 'nt,254,0.066,0.642,top
W_JPN_SMK_B1_1_023,JPN,who do not like cigarette,". So ,","basically , I think that",254,0.066,0.642,top
W_JPN_SMK_B1_1_045,JPN,hurts the health of children,". So ,",I am for the opinion,254,0.066,0.642,top
W_JPN_SMK_B1_1_162,JPN,can deliciously eat every day,". So ,",I do n't want to,254,0.066,0.642,top
W_ENS_SMK_XX1_069,ENS,are hurting your whole body,". So ,",if these results come to,254,0.066,0.642,top
W_JPN_SMK_A2_0_086,JPN,not good for the restaurant,". So ,",smoking should be completely banned,254,0.066,0.642,top
W_JPN_PTJ_A2_0_021,JPN,n't have part time job,". So ,",I want to do part,254,0.066,0.642,top
W_JPN_PTJ_B2_0_09,JPN,", presentation and so on",". So ,",they will be able to,254,0.066,0.642,top
W_JPN_SMK_B1_1_171,JPN,smoking though they feel unpleasant,". So ,",smoking must be absolutely banned,254,0.066,0.642,top
W_JPN_SMK_B1_1_004,JPN,of getting cancer is increased,". So ,",Japanese government should make smoking,254,0.066,0.642,top
W_JPN_SMK_B1_1_050,JPN,ask customers not to smoke,". So ,",I think that smoking should,254,0.066,0.642,top
W_JPN_PTJ_B1_1_017,JPN,also in whole the life,". So ,",the part − time job,254,0.066,0.642,top
W_JPN_PTJ_B1_2_29,JPN,than a full time job,". So ,",college students can go to,254,0.066,0.642,top
W_JPN_SMK_A2_0_061,JPN,affect nonsmoker and the restaurant,". So ,",every restaurant should completely ban,254,0.066,0.642,top
W_JPN_SMK_A2_0_147,JPN,", this problem is solved",". So ,",I think it is not,254,0.066,0.642,top
W_JPN_SMK_B1_1_108,JPN,prohibited in the public place,". So ,",if smoking was banned at,254,0.066,0.642,top
W_JPN_PTJ_B2_0_13,JPN,reason to study at college,". So ,",I think it is important,254,0.066,0.642,top
W_JPN_PTJ_A2_0_084,JPN,have a confidence about work,". So ,",you will be able to,254,0.066,0.642,top
W_JPN_PTJ_A2_0_097,JPN,big hospital in this restaurant,". So ,",I must take formal actions,254,0.066,0.642,top
W_JPN_PTJ_B1_1_081,JPN,its manner only in university,". So ,",part time job is available,254,0.066,0.642,top
W_JPN_PTJ_A2_0_022,JPN,want to try new things,". So ,",I agree with the statement,254,0.066,0.642,top
W_JPN_SMK_A2_0_127,JPN,. That idea is wrong,". So ,",all the restaurants in the,254,0.066,0.642,top
W_JPN_PTJ_A2_0_003,JPN,"seminar , and so on",". So ,",college students should challenge actively,254,0.066,0.642,top
W_JPN_SMK_B2_0_09,JPN,as drink makes people refresh,". So ,",they think smoking in restaurants,254,0.066,0.642,top
W_JPN_SMK_B1_1_111,JPN,smoking people increase these days,". So ,","if smoking is banned ,",254,0.066,0.642,top
W_JPN_PTJ_A2_0_117,JPN,real world only at school,". So ,",we should have a part,254,0.066,0.642,top
W_JPN_SMK_B2_0_05,JPN,in which smoking is banned,". So ,",if we shut out those,254,0.066,0.642,top
W_JPN_PTJ_B1_2_47,JPN,their friends is very precious,". So ,",in order to enjoy college,254,0.066,0.642,top
W_JPN_SMK_A2_0_048,JPN,stop smoking despite their will,". So ,",I think society should deprive,254,0.066,0.642,top
W_JPN_SMK_B1_2_34,JPN,a museum and a theater,". So ,",I think that in a,254,0.066,0.642,top
W_JPN_SMK_B1_1_012,JPN,not to smoke at restaurants,". So ,",I think smoking should be,254,0.066,0.642,top
W_JPN_SMK_A2_0_056,JPN,where we take a rest,". So ,",people who do n't smoke,254,0.066,0.642,top
W_JPN_SMK_B1_1_023,JPN,It is unfair for smokers,". So ,",I think that all the,254,0.066,0.642,top
W_JPN_SMK_A2_0_120,JPN,not worry to secondhand smoking,". So ,",whether people smoke or not,254,0.066,0.642,top
W_ENS_PTJ_XX3_55,ENS,to have many different experiences,". So ,",when and if I travel,254,0.066,0.642,top
W_JPN_SMK_A2_0_153,JPN,do not completely be separated,". So ,",sometimes cigarette smoke flows to,254,0.066,0.642,top
W_JPN_SMK_B1_1_033,JPN,cigarettes butt is a lot,". So ,","if no one smoke ,",254,0.066,0.642,top
W_JPN_SMK_B1_1_034,JPN,meel relate taste of meel,". So ,",smoking breaks good taste of,254,0.066,0.642,top
W_JPN_SMK_A2_0_104,JPN,n't like smoke of cigarettes,". So ,","in restaurants , a lot",254,0.066,0.642,top
W_JPN_PTJ_B1_1_139,JPN,This thing is very unhappy,". So ,",I think it is important,254,0.066,0.642,top
W_JPN_SMK_A2_0_153,JPN,like the smell of cigarette,". So ,",when they go to restaurants,254,0.066,0.642,top
W_JPN_SMK_A2_0_152,JPN,cause of death by disease,". So ,",I think it 's better,254,0.066,0.642,top
W_JPN_PTJ_A2_0_083,JPN,should work part time moderately,". So ,",I think that it is,254,0.066,0.642,top
W_JPN_PTJ_B1_1_139,JPN,very useful in the society,". So ,",I think a part time,254,0.066,0.642,top
W_JPN_SMK_A2_0_124,JPN,foods served at the restaurant,". So ,",if you want to smoke,254,0.066,0.642,top
W_JPN_SMK_B1_2_40,JPN,keep everyone 's health good,". So ,",I agree that we should,254,0.066,0.642,top
W_JPN_PTJ_B1_2_40,JPN,it was to earn money,". So ,",since I have started having,254,0.066,0.642,top
W_JPN_SMK_B1_1_092,JPN,restaurant to eat delicious dishes,". So ,",restaurants prohibit smokers from smoking,254,0.066,0.642,top
W_JPN_SMK_B2_0_14,JPN,But it is only dream,". So ,",smoker should have manner in,254,0.066,0.642,top
W_ENS_PTJ_XX3_39,ENS,that they work for though,". So ,",I think that it would,254,0.066,0.642,top
W_JPN_SMK_A2_0_126,JPN,they get any bad influence,". So ,",smoking should be completely banned,254,0.066,0.642,top
W_JPN_SMK_A2_0_096,JPN,. Recently nonsmoker is increasing,". So ,",if the restaurant does n't,254,0.066,0.642,top
W_JPN_SMK_B1_1_048,JPN,cause the person lung cancer,". So ,",to reduce the risk for,254,0.066,0.642,top
W_JPN_PTJ_B1_1_070,JPN,"foreign languages , after graduation",". So ,",doing part time job gives,254,0.066,0.642,top
W_JPN_PTJ_A2_0_003,JPN,very tiring for college students,". So ,",it costs them much time,254,0.066,0.642,top
W_JPN_PTJ_A2_0_145,JPN,and school expenses by myself,". So ,",I need to get a,254,0.066,0.642,top
W_JPN_SMK_B1_1_174,JPN,the smoke hurt my health,". So ,",I think smoking should be,254,0.066,0.642,top
W_JPN_SMK_A2_0_053,JPN,course I do n't smoke,". So ,",I do n't want to,254,0.066,0.642,top
W_JPN_SMK_B1_2_29,JPN,It has long long history,". So ,",it is a pity that,254,0.066,0.642,top
W_JPN_SMK_A2_0_152,JPN,hurts the health of children,". So ,",I am for the opinion,254,0.066,0.642,top
W_JPN_PTJ_A2_0_066,JPN,learn hardness of earning money,". So ,",they can realize worth of,254,0.066,0.642,top
W_JPN_PTJ_A2_0_014,JPN,during passing good college life,". So ,",they need more money which,254,0.066,0.642,top
W_JPN_SMK_B1_1_150,JPN,smoking a bunch of time,". So ,",smoking affects not only people,254,0.066,0.642,top
W_JPN_PTJ_A2_0_086,JPN,clubs or play with friends,". So ,",it is not enough for,254,0.066,0.642,top
W_JPN_SMK_B1_1_090,JPN,are like me enjoy meal,". So ,",smoking should be banned at,254,0.066,0.642,top
W_JPN_PTJ_A2_0_075,JPN,will get only themselves profit,". So ,",they can practice the management,254,0.066,0.642,top
W_ENS_SMK_XX1_071,ENS,restaurants that treat them well,". So ,",if restaurants do not want,254,0.066,0.642,top
W_JPN_PTJ_B1_1_009,JPN,school students and working people,". So ,",college students have to use,254,0.066,0.642,top
W_JPN_SMK_A2_0_076,JPN,make nonsmokers lose their appetite,". So ,",smoke not only make nonsmokers,254,0.066,0.642,top
W_JPN_PTJ_B1_1_090,JPN,lot of things to memorize,". So ,",I am tired from the,254,0.066,0.642,top
W_JPN_PTJ_A2_0_076,JPN,time job realize thier dreams,". So ,",I think it is very,254,0.066,0.642,top
W_JPN_SMK_A2_0_072,JPN,for them to stop smoking,". So ,",restaurants should have two areas,254,0.066,0.642,top
W_JPN_SMK_B1_1_110,JPN,smoking area and non smoking,". So ,",some smokers say it 's,254,0.066,0.642,top
W_JPN_SMK_A2_0_055,JPN,the part of our happiness,". So ,","eating is very important ,",254,0.066,0.642,top
W_JPN_SMK_B2_0_14,JPN,smoke other place except restaurants,". So ,",smoking in restaurant is should,254,0.066,0.642,top
W_JPN_PTJ_A2_0_130,JPN,had gotten allowance until now,". So ,",he or she understood difficulties,254,0.066,0.642,top
W_JPN_SMK_A2_0_028,JPN,not completely remove the smoke,". So ,",nonsmoking people are forced to,254,0.066,0.642,top
W_JPN_PTJ_B1_1_135,JPN,am working is very small,". So ,",I must keep accounts .,254,0.066,0.642,top
W_JPN_SMK_A2_0_014,JPN,more people do walking smoking,". So ,",I think restaurant should n't,254,0.066,0.642,top
W_JPN_SMK_A2_0_076,JPN,think that smoke is free,". So ,",I pity that smoker is,254,0.066,0.642,top
W_JPN_SMK_A2_0_041,JPN,air cleaner must be placed,". So ,",both smokers and nonsmokers get,254,0.066,0.642,top
W_JPN_PTJ_A2_0_004,JPN,find earning money very hard,". So ,",they use their money seriously,254,0.066,0.642,top
W_JPN_PTJ_A2_0_117,JPN,make friend with many people,". So ,",having a part time job,254,0.066,0.642,top
W_JPN_PTJ_A2_0_055,JPN,college life is very important,". So ,",they can worry about their,254,0.066,0.642,top
W_JPN_PTJ_B1_1_021,JPN,from a part time work,". So ,",I think that it is,254,0.066,0.642,top
W_JPN_SMK_B1_1_084,JPN,that is caused by smoking,". So ,",smoking should be completely banned,254,0.066,0.642,top
W_JPN_PTJ_B1_1_001,JPN,learn many things like me,". So ,",I think it is important,254,0.066,0.642,top
W_JPN_SMK_B1_1_052,JPN,all social people 's cooperation,". So ,",smoking should be banned at,254,0.066,0.642,top
W_JPN_PTJ_A2_0_045,JPN,than a part time job,". So ,",I must not have a,254,0.066,0.642,top
W_JPN_SMK_B1_2_34,JPN,smoke contains many toxic substances,". So ,",they damage not only smokers,254,0.066,0.642,top
W_JPN_PTJ_A2_0_013,JPN,And I have no money,". So ,",I do n't afford to,254,0.066,0.642,top
W_JPN_PTJ_A2_0_014,JPN,which they enjoy with someone,". So ,",if someone think it 's,254,0.066,0.642,top
